year,artist,title
2007,EVE,Tambourine
2007,THREE DAYS GRACE,Never Too Late
2007,SEAN KINGSTON,Beautiful Girls
2007,FERGIE,Big Girls Don't Cry
2007,TIMBALAND featuring KERI HILSON,The Way I Are
2007,PLAIN WHITE T'S,Hey There Delilah
2007,KANYE WEST,Stronger
2007,SOULJA BOY,Crank That (Soulja Boy)
2007,T-PAIN featuring AKON,Bartender
2007,RIHANNA featuring JAY-Z,Umbrella
2007,FABOLOUS featuring NE-YO,Make Me Better
2007,HURRICANE CHRIS,A Bay Bay
2007,PLIES featuring T-PAIN,Shawty
2007,KEYSHIA COLE featuring MISSY ELLIOTT & LIL' KIM,Let It Go
2007,ELLIOTT YAMIN,Wait For You
2007,SEAN KINGSTON,Me Love
2007,T-PAIN featuring YUNG JOC,Buy U A Drank (Shawty Snappin')
2007,NICKELBACK,Rockstar
2007,JONAS BROTHERS,S.O.S.
2007,50 CENT featuring JUSTIN TIMBERLAKE & TIMBALAND,Ayo Technology
2007,RIHANNA,Shut Up And Drive
2007,PINK,Who Knew
2007,SHOP BOYZ,Party Like A Rockstar
2007,AKON,"Sorry, Blame It On Me"
2007,MAROON5,Makes Me Wonder
2007,J. HOLIDAY,Bed
2007,DAUGHTRY,Home
2007,AVRIL LAVIGNE,When You're Gone
2007,JUSTIN TIMBERLAKE,LoveStoned
2007,CARRIE UNDERWOOD,Before He Cheats
2007,BOYS LIKE GIRLS,The Great Escape
2007,YUNG BERG featuring JUNIOR,Sexy Lady
2007,NE-YO,Do You
2007,LIFEHOUSE,First Time
2007,HIGH SCHOOL MUSICAL 2 CAST,What Time Is It
2007,PARAMORE,Misery Business
2007,T.I.,Big Things Poppin' (Do It)
2007,GWEN STEFANI featuring AKON,The Sweet Escape
2007,FALL OUT BOY,Thnks Fr Th Mmrs
2007,ZAC EFRON & VANESSA ANNE HUDGENS,You Are The Music In Me
2007,LINKIN PARK,What I've Done
2007,KENNY CHESNEY,Never Wanted Nothing More
2007,FANTASIA,When I See U
2007,R. KELLY duet with USHER,Same Girl
2007,TIM McGRAW,If You're Reading This
2007,KAT DELUNA featuring ELEPHANT MAN,Whine Up
2007,JUSTIN TIMBERLAKE,Summer Love
2007,GYM CLASS HEROES,Clothes Off!!
2007,RODNEY ATKINS,These Are My People
2007,AMY WINEHOUSE,Rehab
2007,TAYLOR SWIFT,Teardrops On My Guitar
2007,ALY & AJ,Potential Breakup Song
2007,MUSIQ SOULCHILD,Teachme
2007,BABY BASH featuring T-PAIN,Cyclone
2007,JONAS BROTHERS,Hold On
2007,T.I. featuring WYCLEF JEAN,You Know What It Is
2007,CIARA featuring 50 CENT,Can't Leave 'Em Alone
2007,REBA McENTIRE duet with KELLY CLARKSON,Because Of You
2007,WILL.I.AM,I Got It From My Mama
2007,MIMS,Like This
2007,FINGER ELEVEN,Paralyzer
2007,ZAC EFRON & VANESSA ANNE HUDGENS,Gotta Go My Own Way
2007,TIM McGRAW with FAITH HILL,I Need You
2007,BRAD PAISLEY,Online
2007,MICHAEL BUBLE,Everything
2007,PAULA DeANDA featuring BOW WOW,Easy
2007,DOWN AKA KILO,Lean Like A Cholo
2007,ZAC EFRON,Bet On It
2007,RASCAL FLATTS,Take Me There
2007,COLBIE CAILLAT,Bubbly
2007,BUCKY COVINGTON,A Different World
2007,UGK featuring OUTKAST,Int'l Players Anthem (I Choose You)
2007,TOBY KEITH,Love Me If You Can
2007,FOO FIGHTERS,The Pretender
2007,KEITH URBAN,I Told You So
2007,CORBIN BLEU & LUCAS GRABEEL,I Don't Dance
2007,DAUGHTRY,Over You
2007,MARIO,How Do I Breathe
2007,LINKIN PARK,Bleed It Out
2007,BROOKS & DUNN,Proud Of The House We Built
2007,LUKE BRYAN,All My Friends Say
2007,MAROON 5,Wake Up Call
2007,SUGARLAND,Everyday America
2007,JUSTIN TIMBERLAKE,Until The End Of Time
2007,GWEN STEFANI,4 In The Morning
2007,EVE,Tambourine
2007,LIL BOOSIE featuring FOXX & WEBBIE,Wipe Me Down
2007,CUPID,Cupid Shuffle
2007,CRAIG MORGAN,Tough
2007,KANYE WEST,Can't Tell Me Nothing
2007,DIERKS BENTLEY,Free And Easy (Down The Road I Go)
2007,ZAC EFRON & VANESSA ANNE HUDGENS,Everyday
2007,TIMBALAND featuring ONEREPUBLIC,Apologize
2007,HIGH SCHOOL MUSICAL 2 CAST,All For One
2007,MY CHEMICAL ROMANCE,Teenagers
2007,BEYONCE,Get Me Bodied
2007,GORILLA ZOE,Hood Figga
2007,ENRIQUE IGLESIAS,Do You Know? (The Ping Pong Song) / Dimelo
2007,TRACY LAWRENCE,Find Out Who Your Friends Are
2007,CARRIE UNDERWOOD,So Small
2007,BON JOVI,(You Want To) Make A Memory
2007,THE WHITE STRIPES,Icky Thump
2007,SEAN KINGSTON,Beautiful Girls
2007,FERGIE,Big Girls Don't Cry
2007,TIMBALAND featuring KERI HILSON,The Way I Are
2007,PLAIN WHITE T'S,Hey There Delilah
2007,RIHANNA featuring JAY-Z,Umbrella
2007,KANYE WEST,Stronger
2007,T-PAIN featuring AKON,Bartender
2007,FABOLOUS featuring NE-YO,Make Me Better
2007,HURRICANE CHRIS,A Bay Bay
2007,PLIES featuring T-PAIN,Shawty
2007,SOULJA BOY,Crank That (Soulja Boy)
2007,T-PAIN featuring YUNG JOC,Buy U A Drank (Shawty Snappin')
2007,ELLIOTT YAMIN,Wait For You
2007,SHOP BOYZ,Party Like A Rockstar
2007,SEAN KINGSTON,Me Love
2007,KEYSHIA COLE featuring MISSY ELLIOTT & LIL' KIM,Let It Go
2007,RIHANNA,Shut Up And Drive
2007,AKON,"Sorry, Blame It On Me"
2007,MAROON5,Makes Me Wonder
2007,NICKELBACK,Rockstar
2007,PINK,Who Knew
2007,50 CENT featuring JUSTIN TIMBERLAKE & TIMBALAND,Ayo Technology
2007,DAUGHTRY,Home
2007,CARRIE UNDERWOOD,Before He Cheats
2007,T.I.,Big Things Poppin' (Do It)
2007,AVRIL LAVIGNE,When You're Gone
2007,NE-YO,Do You
2007,YUNG BERG featuring JUNIOR,Sexy Lady
2007,GWEN STEFANI featuring AKON,The Sweet Escape
2007,JUSTIN TIMBERLAKE,LoveStoned
2007,BOYS LIKE GIRLS,The Great Escape
2007,LINKIN PARK,What I've Done
2007,FALL OUT BOY,Thnks Fr Th Mmrs
2007,LIFEHOUSE,First Time
2007,HIGH SCHOOL MUSICAL 2 CAST,What Time Is It
2007,R. KELLY duet with USHER,Same Girl
2007,KENNY CHESNEY,Never Wanted Nothing More
2007,TAYLOR SWIFT,Teardrops On My Guitar
2007,JUSTIN TIMBERLAKE,Summer Love
2007,FANTASIA,When I See U
2007,AMY WINEHOUSE,Rehab
2007,J. HOLIDAY,Bed
2007,AVRIL LAVIGNE,Girlfriend
2007,KAT DELUNA featuring ELEPHANT MAN,Whine Up
2007,TIM McGRAW,If You're Reading This
2007,ALY & AJ,Potential Breakup Song
2007,MUSIQ SOULCHILD,Teachme
2007,PINK,U + Ur Hand
2007,LLOYD,Get It Shawty
2007,TIM McGRAW with FAITH HILL,I Need You
2007,RODNEY ATKINS,These Are My People
2007,MIMS,Like This
2007,BABY BASH featuring T-PAIN,Cyclone
2007,REBA McENTIRE duet with KELLY CLARKSON,Because Of You
2007,KEITH URBAN,I Told You So
2007,FOO FIGHTERS,The Pretender
2007,FINGER ELEVEN,Paralyzer
2007,T.I. featuring WYCLEF JEAN,You Know What It Is
2007,BUCKY COVINGTON,A Different World
2007,MICHAEL BUBLE,Everything
2007,DOWN AKA KILO,Lean Like A Cholo
2007,CIARA featuring 50 CENT,Can't Leave 'Em Alone
2007,EVE,Tambourine
2007,BRAD PAISLEY,Online
2007,JONAS BROTHERS,S.O.S.
2007,GWEN STEFANI,4 In The Morning
2007,MARIO,How Do I Breathe
2007,PAULA DeANDA featuring BOW WOW,Easy
2007,LINKIN PARK,Bleed It Out
2007,JONAS BROTHERS,Hold On
2007,LIL BOOSIE featuring FOXX & WEBBIE,Wipe Me Down
2007,RASCAL FLATTS,Take Me There
2007,TOBY KEITH,Love Me If You Can
2007,UGK featuring OUTKAST,Int'l Players Anthem (I Choose You)
2007,SUGARLAND,Everyday America
2007,BROOKS & DUNN,Proud Of The House We Built
2007,BEYONCE,Get Me Bodied
2007,CUPID,Cupid Shuffle
2007,CRAIG MORGAN,Tough
2007,JUSTIN TIMBERLAKE,Until The End Of Time
2007,COLBIE CAILLAT,Bubbly
2007,KELLY CLARKSON,Never Again
2007,ENRIQUE IGLESIAS,Do You Know? (The Ping Pong Song) / Dimelo
2007,MY CHEMICAL ROMANCE,Teenagers
2007,KANYE WEST,Can't Tell Me Nothing
2007,LUKE BRYAN,All My Friends Say
2007,TRACY LAWRENCE,Find Out Who Your Friends Are
2007,DIERKS BENTLEY,Free And Easy (Down The Road I Go)
2007,CHRIS BROWN,Wall To Wall
2007,BON JOVI,(You Want To) Make A Memory
2007,GORILLA ZOE,Hood Figga
2007,THE WHITE STRIPES,Icky Thump
2007,WILL.I.AM,I Got It From My Mama
2007,DAUGHTRY,Over You
2007,MONTGOMERY GENTRY,Lucky Man
2007,LIL MAMA,Lip Gloss
2007,THREE DAYS GRACE,Never Too Late
2007,KELLIE PICKLER,I Wonder
2007,MAROON 5,Wake Up Call
2007,BRAD PAISLEY,Ticks
2007,SEAN KINGSTON,Beautiful Girls
2007,FERGIE,Big Girls Don't Cry
2007,PLAIN WHITE T'S,Hey There Delilah
2007,TIMBALAND featuring KERI HILSON,The Way I Are
2007,RIHANNA featuring JAY-Z,Umbrella
2007,KANYE WEST,Stronger
2007,T-PAIN featuring AKON,Bartender
2007,HURRICANE CHRIS,A Bay Bay
2007,FABOLOUS featuring NE-YO,Make Me Better
2007,SHOP BOYZ,Party Like A Rockstar
2007,T-PAIN featuring YUNG JOC,Buy U A Drank (Shawty Snappin')
2007,PLIES featuring T-PAIN,Shawty
2007,ELLIOTT YAMIN,Wait For You
2007,SOULJA BOY,Crank That (Soulja Boy)
2007,MAROON5,Makes Me Wonder
2007,T.I.,Big Things Poppin' (Do It)
2007,AKON,"Sorry, Blame It On Me"
2007,RIHANNA,Shut Up And Drive
2007,KEYSHIA COLE featuring MISSY ELLIOTT & LIL' KIM,Let It Go
2007,DAUGHTRY,Home
2007,CARRIE UNDERWOOD,Before He Cheats
2007,YUNG BERG featuring JUNIOR,Sexy Lady
2007,NICKELBACK,Rockstar
2007,AMY WINEHOUSE,Rehab
2007,R. KELLY duet with USHER,Same Girl
2007,NE-YO,Do You
2007,PINK,Who Knew
2007,SEAN KINGSTON,Me Love
2007,HIGH SCHOOL MUSICAL 2 CAST,What Time Is It
2007,GWEN STEFANI featuring AKON,The Sweet Escape
2007,AVRIL LAVIGNE,Girlfriend
2007,JUSTIN TIMBERLAKE,Summer Love
2007,LINKIN PARK,What I've Done
2007,TAYLOR SWIFT,Teardrops On My Guitar
2007,FALL OUT BOY,Thnks Fr Th Mmrs
2007,ALY & AJ,Potential Breakup Song
2007,AVRIL LAVIGNE,When You're Gone
2007,FANTASIA,When I See U
2007,KENNY CHESNEY,Never Wanted Nothing More
2007,BOYS LIKE GIRLS,The Great Escape
2007,LIFEHOUSE,First Time
2007,MUSIQ SOULCHILD,Teachme
2007,JUSTIN TIMBERLAKE,LoveStoned
2007,PINK,U + Ur Hand
2007,LLOYD,Get It Shawty
2007,KAT DELUNA featuring ELEPHANT MAN,Whine Up
2007,TIMBALAND feat NELLY FURTADO & JUSTIN TIMBERLAKE,Give It To Me
2007,MIMS,Like This
2007,BIG & RICH,Lost In This Moment
2007,KEITH URBAN,I Told You So
2007,BABY BASH featuring T-PAIN,Cyclone
2007,RODNEY ATKINS,These Are My People
2007,TIM McGRAW with FAITH HILL,I Need You
2007,J. HOLIDAY,Bed
2007,REBA McENTIRE duet with KELLY CLARKSON,Because Of You
2007,DOWN AKA KILO,Lean Like A Cholo
2007,MICHAEL BUBLE,Everything
2007,BUCKY COVINGTON,A Different World
2007,GWEN STEFANI,4 In The Morning
2007,FINGER ELEVEN,Paralyzer
2007,EVE,Tambourine
2007,MARIO,How Do I Breathe
2007,CIARA featuring 50 CENT,Can't Leave 'Em Alone
2007,LIL BOOSIE featuring FOXX & WEBBIE,Wipe Me Down
2007,T.I. featuring WYCLEF JEAN,You Know What It Is
2007,CUPID,Cupid Shuffle
2007,KELLY CLARKSON,Never Again
2007,BRAD PAISLEY,Online
2007,ENRIQUE IGLESIAS,Do You Know? (The Ping Pong Song) / Dimelo
2007,PAULA DeANDA featuring BOW WOW,Easy
2007,RASCAL FLATTS,Take Me There
2007,SUGARLAND,Everyday America
2007,JONAS BROTHERS,Hold On
2007,LIL MAMA,Lip Gloss
2007,TOBY KEITH,Love Me If You Can
2007,CRAIG MORGAN,Tough
2007,BEYONCE,Get Me Bodied
2007,KELLY ROWLAND featuring EVE,Like This
2007,BROOKS & DUNN,Proud Of The House We Built
2007,TRACY LAWRENCE,Find Out Who Your Friends Are
2007,JUSTIN TIMBERLAKE,Until The End Of Time
2007,KELLIE PICKLER,I Wonder
2007,THE WHITE STRIPES,Icky Thump
2007,MY CHEMICAL ROMANCE,Teenagers
2007,MONTGOMERY GENTRY,Lucky Man
2007,BON JOVI,(You Want To) Make A Memory
2007,CHRIS BROWN,Wall To Wall
2007,JASON ALDEAN,Johnny Cash
2007,DIERKS BENTLEY,Free And Easy (Down The Road I Go)
2007,LUKE BRYAN,All My Friends Say
2007,KANYE WEST,Can't Tell Me Nothing
2007,EMERSON DRIVE,Moments
2007,BRAD PAISLEY,Ticks
2007,GEORGE STRAIT,Wrapped
2007,GORILLA ZOE,Hood Figga
2007,THREE DAYS GRACE,Never Too Late
2007,COLBIE CAILLAT,Bubbly
2007,PARAMORE,Misery Business
2007,BILLY RAY CYRUS,"Ready, Set, Don't Go"
2007,ROBIN THICKE,Can U Believe
2007,SEAN KINGSTON,Beautiful Girls
2007,PLAIN WHITE T'S,Hey There Delilah
2007,FERGIE,Big Girls Don't Cry
2007,RIHANNA featuring JAY-Z,Umbrella
2007,TIMBALAND featuring KERI HILSON,The Way I Are
2007,T-PAIN featuring AKON,Bartender
2007,SHOP BOYZ,Party Like A Rockstar
2007,T-PAIN featuring YUNG JOC,Buy U A Drank (Shawty Snappin')
2007,FABOLOUS featuring NE-YO,Make Me Better
2007,HURRICANE CHRIS,A Bay Bay
2007,AKON,"Sorry, Blame It On Me"
2007,PLIES featuring T-PAIN,Shawty
2007,MAROON5,Makes Me Wonder
2007,ELLIOTT YAMIN,Wait For You
2007,T.I.,Big Things Poppin' (Do It)
2007,RIHANNA,Shut Up And Drive
2007,DAUGHTRY,Home
2007,YUNG BERG featuring JUNIOR,Sexy Lady
2007,CARRIE UNDERWOOD,Before He Cheats
2007,R. KELLY duet with USHER,Same Girl
2007,AMY WINEHOUSE,Rehab
2007,AVRIL LAVIGNE,Girlfriend
2007,HIGH SCHOOL MUSICAL 2 CAST,What Time Is It
2007,JUSTIN TIMBERLAKE,Summer Love
2007,SOULJA BOY,Crank That (Soulja Boy)
2007,KEYSHIA COLE featuring MISSY ELLIOTT & LIL' KIM,Let It Go
2007,FALL OUT BOY,Thnks Fr Th Mmrs
2007,NICKELBACK,Rockstar
2007,LINKIN PARK,What I've Done
2007,NE-YO,Do You
2007,GWEN STEFANI featuring AKON,The Sweet Escape
2007,FANTASIA,When I See U
2007,TAYLOR SWIFT,Teardrops On My Guitar
2007,KENNY CHESNEY,Never Wanted Nothing More
2007,KAT DELUNA featuring ELEPHANT MAN,Whine Up
2007,ALY & AJ,Potential Breakup Song
2007,LIFEHOUSE,First Time
2007,LLOYD,Get It Shawty
2007,BOYS LIKE GIRLS,The Great Escape
2007,PINK,Who Knew
2007,AVRIL LAVIGNE,When You're Gone
2007,PINK,U + Ur Hand
2007,TIMBALAND feat NELLY FURTADO & JUSTIN TIMBERLAKE,Give It To Me
2007,BIG & RICH,Lost In This Moment
2007,MIMS,Like This
2007,HUEY,Pop Lock And Drop It
2007,KANYE WEST,Stronger
2007,KEITH URBAN,I Told You So
2007,FERGIE featuring LUDACRIS,Glamorous
2007,MUSIQ SOULCHILD,Teachme
2007,TIM McGRAW with FAITH HILL,I Need You
2007,REBA McENTIRE duet with KELLY CLARKSON,Because Of You
2007,DOWN AKA KILO,Lean Like A Cholo
2007,JUSTIN TIMBERLAKE,LoveStoned
2007,RODNEY ATKINS,These Are My People
2007,LIL BOOSIE featuring FOXX & WEBBIE,Wipe Me Down
2007,GWEN STEFANI,4 In The Morning
2007,MARIO,How Do I Breathe
2007,BUCKY COVINGTON,A Different World
2007,EVE,Tambourine
2007,KELLY CLARKSON,Never Again
2007,LIL MAMA,Lip Gloss
2007,ENRIQUE IGLESIAS,Do You Know? (The Ping Pong Song) / Dimelo
2007,MICHAEL BUBLE,Everything
2007,BABY BASH featuring T-PAIN,Cyclone
2007,FINGER ELEVEN,Paralyzer
2007,KELLY ROWLAND featuring EVE,Like This
2007,JASON ALDEAN,Johnny Cash
2007,BEYONCE,Get Me Bodied
2007,J. HOLIDAY,Bed
2007,CIARA featuring 50 CENT,Can't Leave 'Em Alone
2007,CUPID,Cupid Shuffle
2007,SUGARLAND,Everyday America
2007,THE WHITE STRIPES,Icky Thump
2007,KELLIE PICKLER,I Wonder
2007,CRAIG MORGAN,Tough
2007,TRACY LAWRENCE,Find Out Who Your Friends Are
2007,PAULA DeANDA featuring BOW WOW,Easy
2007,MONTGOMERY GENTRY,Lucky Man
2007,BRAD PAISLEY,Ticks
2007,BONE THUGS-N-HARMONY featuring AKON,I Tried
2007,T.I. featuring WYCLEF JEAN,You Know What It Is
2007,TOBY KEITH,Love Me If You Can
2007,RASCAL FLATTS,Take Me There
2007,GEORGE STRAIT,Wrapped
2007,BRAD PAISLEY,Online
2007,EMERSON DRIVE,Moments
2007,BON JOVI,(You Want To) Make A Memory
2007,BROOKS & DUNN,Proud Of The House We Built
2007,CHRIS BROWN,Wall To Wall
2007,MY CHEMICAL ROMANCE,Teenagers
2007,JONAS BROTHERS,Hold On
2007,JUSTIN TIMBERLAKE,Until The End Of Time
2007,KANYE WEST,Can't Tell Me Nothing
2007,BOBBY VALENTINO featuring TIMBALAND,Anonymous
2007,BILLY RAY CYRUS,"Ready, Set, Don't Go"
2007,PAPA ROACH,Forever
2007,JAKE OWEN,Startin' With Me
2007,CAST OF HAIRSPRAY,You Can't Stop The Beat
2007,GORILLA ZOE,Hood Figga
2007,PLAIN WHITE T'S,Hey There Delilah
2007,FERGIE,Big Girls Don't Cry
2007,RIHANNA featuring JAY-Z,Umbrella
2007,TIMBALAND featuring KERI HILSON,The Way I Are
2007,SHOP BOYZ,Party Like A Rockstar
2007,HIGH SCHOOL MUSICAL 2 CAST,What Time Is It
2007,AKON,"Sorry, Blame It On Me"
2007,HURRICANE CHRIS,A Bay Bay
2007,T-PAIN featuring YUNG JOC,Buy U A Drank (Shawty Snappin')
2007,T-PAIN featuring AKON,Bartender
2007,FABOLOUS featuring NE-YO,Make Me Better
2007,PLIES featuring T-PAIN,Shawty
2007,T.I.,Big Things Poppin' (Do It)
2007,MAROON5,Makes Me Wonder
2007,RIHANNA,Shut Up And Drive
2007,FALL OUT BOY,Thnks Fr Th Mmrs
2007,ALY & AJ,Potential Breakup Song
2007,AMY WINEHOUSE,Rehab
2007,JUSTIN TIMBERLAKE,Summer Love
2007,ELLIOTT YAMIN,Wait For You
2007,LINKIN PARK,What I've Done
2007,AVRIL LAVIGNE,Girlfriend
2007,SEAN KINGSTON,Beautiful Girls
2007,NICKELBACK,Rockstar
2007,CARRIE UNDERWOOD,Before He Cheats
2007,R. KELLY duet with USHER,Same Girl
2007,DAUGHTRY,Home
2007,SOULJA BOY,Crank That (Soulja Boy)
2007,KAT DELUNA featuring ELEPHANT MAN,Whine Up
2007,YUNG BERG featuring JUNIOR,Sexy Lady
2007,BOYS LIKE GIRLS,The Great Escape
2007,GWEN STEFANI featuring AKON,The Sweet Escape
2007,HUEY,Pop Lock And Drop It
2007,LLOYD,Get It Shawty
2007,KENNY CHESNEY,Never Wanted Nothing More
2007,LIFEHOUSE,First Time
2007,MIMS,Like This
2007,DOWN AKA KILO,Lean Like A Cholo
2007,TAYLOR SWIFT,Teardrops On My Guitar
2007,PINK,U + Ur Hand
2007,FERGIE featuring LUDACRIS,Glamorous
2007,NE-YO,Do You
2007,AVRIL LAVIGNE,When You're Gone
2007,BIG & RICH,Lost In This Moment
2007,TIMBALAND feat NELLY FURTADO & JUSTIN TIMBERLAKE,Give It To Me
2007,KEYSHIA COLE featuring MISSY ELLIOTT & LIL' KIM,Let It Go
2007,LIL BOOSIE featuring FOXX & WEBBIE,Wipe Me Down
2007,FANTASIA,When I See U
2007,EVE,Tambourine
2007,LIL MAMA,Lip Gloss
2007,PINK,Who Knew
2007,MUSIQ SOULCHILD,Teachme
2007,TIM McGRAW with FAITH HILL,I Need You
2007,GWEN STEFANI,4 In The Morning
2007,KEITH URBAN,I Told You So
2007,MARIO,How Do I Breathe
2007,KELLY CLARKSON,Never Again
2007,KELLY ROWLAND featuring EVE,Like This
2007,BONE THUGS-N-HARMONY featuring AKON,I Tried
2007,ENRIQUE IGLESIAS,Do You Know? (The Ping Pong Song) / Dimelo
2007,JUSTIN TIMBERLAKE,LoveStoned
2007,THE WHITE STRIPES,Icky Thump
2007,MICHAEL BUBLE,Everything
2007,FINGER ELEVEN,Paralyzer
2007,HANNAH MONTANA,Nobody's Perfect
2007,REBA McENTIRE duet with KELLY CLARKSON,Because Of You
2007,MY CHEMICAL ROMANCE,Teenagers
2007,BEYONCE,Get Me Bodied
2007,RODNEY ATKINS,These Are My People
2007,TANK,Please Don't Go
2007,T.I. featuring WYCLEF JEAN,You Know What It Is
2007,HANNAH MONTANA,Life's What You Make It
2007,BUCKY COVINGTON,A Different World
2007,BRAD PAISLEY,Ticks
2007,PARAMORE,Misery Business
2007,PAPA ROACH,Forever
2007,BON JOVI,(You Want To) Make A Memory
2007,JASON ALDEAN,Johnny Cash
2007,PAULA DeANDA featuring BOW WOW,Easy
2007,BILLY CURRINGTON,Good Directions
2007,"DJ KHALED feat T.I., AKON, RICK ROSS, FAT JOE, LIL' WAYNE",We Takin' Over
2007,CUPID,Cupid Shuffle
2007,MONTGOMERY GENTRY,Lucky Man
2007,TRACY LAWRENCE,Find Out Who Your Friends Are
2007,BILLY RAY CYRUS,"Ready, Set, Don't Go"
2007,KELLIE PICKLER,I Wonder
2007,GEORGE STRAIT,Wrapped
2007,CAST OF HAIRSPRAY,You Can't Stop The Beat
2007,J. HOLIDAY,Bed
2007,CIARA featuring 50 CENT,Can't Leave 'Em Alone
2007,CRAIG MORGAN,Tough
2007,BOBBY VALENTINO featuring TIMBALAND,Anonymous
2007,GOO GOO DOLLS,Before It's Too Late (Sam And Mikaela's Theme)
2007,SUGARLAND,Everyday America
2007,JAKE OWEN,Startin' With Me
2007,KANYE WEST,Can't Tell Me Nothing
2007,HILARY DUFF,Stranger
2007,JUSTIN TIMBERLAKE,Until The End Of Time
2007,BRAD PAISLEY,Online
2007,EMERSON DRIVE,Moments
2007,PLAIN WHITE T'S,Hey There Delilah
2007,RIHANNA featuring JAY-Z,Umbrella
2007,FERGIE,Big Girls Don't Cry
2007,SHOP BOYZ,Party Like A Rockstar
2007,TIMBALAND featuring KERI HILSON,The Way I Are
2007,T-PAIN featuring YUNG JOC,Buy U A Drank (Shawty Snappin')
2007,HURRICANE CHRIS,A Bay Bay
2007,T-PAIN featuring AKON,Bartender
2007,MAROON5,Makes Me Wonder
2007,FABOLOUS featuring NE-YO,Make Me Better
2007,T.I.,Big Things Poppin' (Do It)
2007,JUSTIN TIMBERLAKE,Summer Love
2007,LINKIN PARK,What I've Done
2007,AMY WINEHOUSE,Rehab
2007,FALL OUT BOY,Thnks Fr Th Mmrs
2007,AVRIL LAVIGNE,Girlfriend
2007,SEAN KINGSTON,Beautiful Girls
2007,CARRIE UNDERWOOD,Before He Cheats
2007,ELLIOTT YAMIN,Wait For You
2007,PLIES featuring T-PAIN,Shawty
2007,DAUGHTRY,Home
2007,RIHANNA,Shut Up And Drive
2007,ALY & AJ,Potential Breakup Song
2007,NICKELBACK,Rockstar
2007,LLOYD,Get It Shawty
2007,R. KELLY duet with USHER,Same Girl
2007,GWEN STEFANI featuring AKON,The Sweet Escape
2007,HUEY,Pop Lock And Drop It
2007,KAT DELUNA featuring ELEPHANT MAN,Whine Up
2007,YUNG BERG featuring JUNIOR,Sexy Lady
2007,FERGIE featuring LUDACRIS,Glamorous
2007,MIMS,Like This
2007,PINK,U + Ur Hand
2007,LIL MAMA,Lip Gloss
2007,KENNY CHESNEY,Never Wanted Nothing More
2007,TIMBALAND feat NELLY FURTADO & JUSTIN TIMBERLAKE,Give It To Me
2007,BOYS LIKE GIRLS,The Great Escape
2007,BIG & RICH,Lost In This Moment
2007,EVE,Tambourine
2007,TAYLOR SWIFT,Teardrops On My Guitar
2007,DOWN AKA KILO,Lean Like A Cholo
2007,FANTASIA,When I See U
2007,LIL BOOSIE featuring FOXX & WEBBIE,Wipe Me Down
2007,KELLY ROWLAND featuring EVE,Like This
2007,LIFEHOUSE,First Time
2007,NE-YO,Do You
2007,SOULJA BOY,Crank That (Soulja Boy)
2007,KEYSHIA COLE featuring MISSY ELLIOTT & LIL' KIM,Let It Go
2007,KELLY CLARKSON,Never Again
2007,TIM McGRAW with FAITH HILL,I Need You
2007,MARIO,How Do I Breathe
2007,AVRIL LAVIGNE,When You're Gone
2007,NE-YO,Because Of You
2007,ENRIQUE IGLESIAS,Do You Know? (The Ping Pong Song) / Dimelo
2007,MUSIQ SOULCHILD,Teachme
2007,KEITH URBAN,I Told You So
2007,BONE THUGS-N-HARMONY featuring AKON,I Tried
2007,CIARA,Like A Boy
2007,GWEN STEFANI,4 In The Morning
2007,THE WHITE STRIPES,Icky Thump
2007,MICHAEL BUBLE,Everything
2007,HANNAH MONTANA,Nobody's Perfect
2007,HANNAH MONTANA,Life's What You Make It
2007,HINDER,Better Than Me
2007,REBA McENTIRE duet with KELLY CLARKSON,Because Of You
2007,FINGER ELEVEN,Paralyzer
2007,PINK,Who Knew
2007,BON JOVI,(You Want To) Make A Memory
2007,MY CHEMICAL ROMANCE,Teenagers
2007,BEYONCE,Get Me Bodied
2007,TANK,Please Don't Go
2007,BRAD PAISLEY,Ticks
2007,JUSTIN TIMBERLAKE,LoveStoned
2007,RODNEY ATKINS,These Are My People
2007,BILLY CURRINGTON,Good Directions
2007,JASON ALDEAN,Johnny Cash
2007,BUCKY COVINGTON,A Different World
2007,"DJ KHALED feat T.I., AKON, RICK ROSS, FAT JOE, LIL' WAYNE",We Takin' Over
2007,T.I. featuring WYCLEF JEAN,You Know What It Is
2007,MONTGOMERY GENTRY,Lucky Man
2007,GEORGE STRAIT,Wrapped
2007,TRACY LAWRENCE,Find Out Who Your Friends Are
2007,JAKE OWEN,Startin' With Me
2007,BOBBY VALENTINO featuring TIMBALAND,Anonymous
2007,PAPA ROACH,Forever
2007,PARAMORE,Misery Business
2007,GOO GOO DOLLS,Before It's Too Late (Sam And Mikaela's Theme)
2007,PAULA DeANDA featuring BOW WOW,Easy
2007,KELLIE PICKLER,I Wonder
2007,CUPID,Cupid Shuffle
2007,BEYONCE & SHAKIRA,Beautiful Liar
2007,ROB THOMAS,Little Wonders
2007,BOW WOW featuring T-PAIN & JOHNTA AUSTIN,Outta My System
2007,CRAIG MORGAN,Tough
2007,EMERSON DRIVE,Moments
2007,SUGARLAND,Everyday America
2007,JUSTIN TIMBERLAKE,Until The End Of Time
2007,COLBIE CAILLAT,Bubbly
2007,ERIC CHURCH,Guys Like Me
2007,THREE DAYS GRACE,Never Too Late
2007,RIHANNA featuring JAY-Z,Umbrella
