year,artist,title
1994,RICHARD MARX,The Way She Loves Me
1994,HEAVY D AND THE BOYZ,Nuttin But Love
1994,JANET JACKSON,"Any Time, Any Place / And On And On"
1994,MAZZY STAR,Fade Into You
1994,DEADEYE DICK,New Age Girl
1994,HUEY LEWIS AND THE NEWS,But It's Alright
1994,LUCAS,Lucas With The Lid Off
1994,SOPHIE B. HAWKINS,Right Beside You
1994,TEVIN CAMPBELL,Always In My Heart
1994,RAPPIN' 4-TAY,Playaz Club
1994,STEVE PERRY,You Better Wait
1994,DES'REE,You Gotta Be
1994,JON SECADA,Whipped
1994,20 FINGERS,Short Dick Man
1994,TONI BRAXTON,How Many Ways
1994,PATRA,Romantic Call
1994,TOAD THE WET SPROCKET,Something's Always Wrong
1994,AHMAD,Back In The Day
1994,AL SKRATCH,I'll Take Her
1994,4PM,Sukiyaki
1994,TOKENS,The Lion Sleeps Tonight
1994,FUGEES,Nappy Heads
1994,B.M.U.,U Will Know
1994,WEEZER,Undone - The Sweater Song
1994,MAD LION,Take It Easy
1994,DA YOUNGSTA'S,Hip Hip Ride
1994,BLACKSTREET,Booti Call
1994,JADE,5-4-3-2-1
1994,KARYNN WHITE,Hungah
1994,USHER,Can U Get Wit It
1994,THE LADY OF RAGE,Afro Puffs
1994,DJ MIKO,What's Up
1994,BARRY WHITE,Practice What You Preach
1994,MEAT PUPPETS,Backwater
1994,JOE DIFFIE,Third Rock From The Sun
1994,THE PUPPIES,Funky Y-2-C
1994,LOVE SPIT LOVE,Am I Wrong
1994,TANYA BLOUNT,Through The Rain
1994,WHITEHEAD BROTHERS,Your Love Is A ...
1994,QUEEN LATIFAH,Weekend Love
1994,SARAH McLACHLAN,Good Enough
1994,PUBLIC ENEMY,Give It Up
1994,HOOTIE AND THE BLOWFISH,Hold My Hand
1994,PATTI LABELLE,The Right Kinda Lover
1994,EDIE BRICKELL,Good Times
1994,YOUSSOU N'DOUR & NENEH CHERRY,7 Seconds
1994,JOHN MICHAEL MONTGOMERY,Be My Baby Tonight
1994,LIVE,Selling The Drama
1994,BOYZ II MEN,I'll Make Love To You
1994,LUTHER VANDROSS & MARIAH CAREY,Endless Love
1994,SHERYL CROW,All I Wanna Do
1994,LISA LOEB & NINE STORIES,Stay (I Missed You)
1994,BABYFACE,When Can I See You
1994,JOHN MELLENCAMP with ME'SHELL NDEGEOCELLO,Wild Night
1994,CHANGING FACES,Stroke You Up
1994,AALIYAH,At Your Best (You Are Love)
1994,IMMATURE,Never Lie
1994,WARREN G,This D.J.
1994,ACE OF BASE,Don't Turn Around
1994,COOLIO,Fantastic Voyage
1994,CRYSTAL WATERS,100% Pure Love
1994,ELTON JOHN,Can You Feel The Love Tonight
1994,COLLECTIVE SOUL,Shine
1994,MC SAR & THE REAL McCOY,Another Night
1994,69 BOYZ,Tootsee Roll
1994,CANDLEBOX,Far Behind
1994,AMY GRANT,Lucky One
1994,CRAIG MACK,Flava In Ya Ear
1994,JON SECADA,If You Go
1994,ALL-4-ONE,I Swear
1994,ICE CUBE featuring GEORGE CLINTON,Bop Gun (One Nation)
1994,FOUR SEASONS,December 1963 (Oh What A Night)
1994,MELISSA ETHERIDGE,Come To My Window
1994,R.E.M.,What's The Frequency Kenneth?
1994,DA BRAT,Funkdafied
1994,ELTON JOHN,Circle Of Life
1994,GERALD LEVERT,I'd Give Anything
1994,TONI BRAXTON,You Mean The World To Me
1994,SEAL,Prayer For The Dying
1994,NOTORIOUS B.I.G.,Juicy
1994,PRINCE,Let It Go
1994,PRETENDERS,I'll Stand By You
1994,MELISSA ETHERIDGE,I'm The Only Love
1994,ANITA BAKER,Body & Soul
1994,RICHARD MARX,The Way She Loves Me
1994,AEROSMITH,Crazy
1994,MARIAH CAREY,Anytime You Need A Friend
1994,JANET JACKSON,"Any Time, Any Place / And On And On"
1994,WET WET WET,Love Is All Around
1994,C+C MUSIC FACTORY,Do You Wanna Get Funky
1994,NINE INCH NAILS,Closer
1994,AARON HALL,I Miss You
1994,SALT-N-PEPA,None Of Your Business
1994,AALIYAH,Back And Forth
1994,ACE OF BASE,The Sign
1994,TERROR FABULOUS feat NADINE SUTHERLAND,Action
1994,ERASURE,Always
1994,HEAVY D AND THE BOYZ,Nuttin But Love
1994,BONE THUGS-N-HARMONY,Thuggish Ruggish Bone
1994,STEVE PERRY,You Better Wait
1994,MAZZY STAR,Fade Into You
1994,GLORIA ESTEFAN,Turn The Beat Around
1994,AHMAD,Back In The Day
1994,SOPHIE B. HAWKINS,Right Beside You
1994,DEADEYE DICK,New Age Girl
1994,TEVIN CAMPBELL,Always In My Heart
1994,INI KAMOZE,Here Comes The Hotstepper
1994,HUEY LEWIS AND THE NEWS,But It's Alright
1994,BRANDY,I Wanna Be Down
1994,BLACKSTREET,Booti Call
1994,TOKENS,The Lion Sleeps Tonight
1994,PATRA,Romantic Call
1994,DES'REE,You Gotta Be
1994,RAPPIN' 4-TAY,Playaz Club
1994,THE LADY OF RAGE,Afro Puffs
1994,JON SECADA,Whipped
1994,20 FINGERS,Short Dick Man
1994,LUCAS,Lucas With The Lid Off
1994,DJ MIKO,What's Up
1994,FUGEES,Nappy Heads
1994,4PM,Sukiyaki
1994,USHER,Can U Get Wit It
1994,MEAT PUPPETS,Backwater
1994,TOAD THE WET SPROCKET,Something's Always Wrong
1994,AL SKRATCH,I'll Take Her
1994,MAD LION,Take It Easy
1994,EDIE BRICKELL,Good Times
1994,JADE,5-4-3-2-1
1994,KARYNN WHITE,Hungah
1994,PUBLIC ENEMY,Give It Up
1994,THE PUPPIES,Funky Y-2-C
1994,DA YOUNGSTA'S,Hip Hip Ride
1994,LOVE SPIT LOVE,Am I Wrong
1994,LIVE,Selling The Drama
1994,JOE DIFFIE,Third Rock From The Sun
1994,TIM McGRAW,Don't Take The Girl
1994,QUEEN LATIFAH,Weekend Love
1994,PATTI LABELLE,The Right Kinda Lover
1994,BON JOVI,Always
1994,WHITEHEAD BROTHERS,Your Love Is A ...
1994,WEEZER,Undone - The Sweater Song
1994,TONI BRAXTON,How Many Ways
1994,JOHN MICHAEL MONTGOMERY,Be My Baby Tonight
1994,ZHANE,Sending My LOve
1994,INNER CIRCLE,Games People Play
1994,R. KELLY,Summer Bunnies
1994,SHAI,"The Place Where You Belong (From ""Beverly Hills Cop III"")"
1994,BLUR,Girls & Boys
1994,BOYZ II MEN,I'll Make Love To You
1994,LISA LOEB & NINE STORIES,Stay (I Missed You)
1994,LUTHER VANDROSS & MARIAH CAREY,Endless Love
1994,BABYFACE,When Can I See You
1994,CHANGING FACES,Stroke You Up
1994,JOHN MELLENCAMP with ME'SHELL NDEGEOCELLO,Wild Night
1994,SHERYL CROW,All I Wanna Do
1994,ELTON JOHN,Can You Feel The Love Tonight
1994,COOLIO,Fantastic Voyage
1994,WARREN G,This D.J.
1994,ACE OF BASE,Don't Turn Around
1994,AALIYAH,At Your Best (You Are Love)
1994,COLLECTIVE SOUL,Shine
1994,CRYSTAL WATERS,100% Pure Love
1994,ALL-4-ONE,I Swear
1994,IMMATURE,Never Lie
1994,JON SECADA,If You Go
1994,69 BOYZ,Tootsee Roll
1994,DA BRAT,Funkdafied
1994,CRAIG MACK,Flava In Ya Ear
1994,AMY GRANT,Lucky One
1994,CANDLEBOX,Far Behind
1994,MC SAR & THE REAL McCOY,Another Night
1994,ICE CUBE featuring GEORGE CLINTON,Bop Gun (One Nation)
1994,MELISSA ETHERIDGE,Come To My Window
1994,SEAL,Prayer For The Dying
1994,RICHARD MARX,The Way She Loves Me
1994,TONI BRAXTON,You Mean The World To Me
1994,FOUR SEASONS,December 1963 (Oh What A Night)
1994,GERALD LEVERT,I'd Give Anything
1994,PRINCE,Let It Go
1994,JANET JACKSON,"Any Time, Any Place / And On And On"
1994,NOTORIOUS B.I.G.,Juicy
1994,ELTON JOHN,Circle Of Life
1994,AEROSMITH,Crazy
1994,MARIAH CAREY,Anytime You Need A Friend
1994,ANITA BAKER,Body & Soul
1994,AARON HALL,I Miss You
1994,AALIYAH,Back And Forth
1994,PRETENDERS,I'll Stand By You
1994,C+C MUSIC FACTORY,Do You Wanna Get Funky
1994,NINE INCH NAILS,Closer
1994,WET WET WET,Love Is All Around
1994,MELISSA ETHERIDGE,I'm The Only Love
1994,STEVE PERRY,You Better Wait
1994,ERASURE,Always
1994,TERROR FABULOUS feat NADINE SUTHERLAND,Action
1994,ACE OF BASE,The Sign
1994,AHMAD,Back In The Day
1994,MADONNA,I'll Remember
1994,HEAVY D AND THE BOYZ,Nuttin But Love
1994,TEVIN CAMPBELL,Always In My Heart
1994,SALT-N-PEPA,None Of Your Business
1994,R.E.M.,What's The Frequency Kenneth?
1994,MAZZY STAR,Fade Into You
1994,PATRA,Romantic Call
1994,BLACKSTREET,Booti Call
1994,TOKENS,The Lion Sleeps Tonight
1994,THE LADY OF RAGE,Afro Puffs
1994,BONE THUGS-N-HARMONY,Thuggish Ruggish Bone
1994,SOPHIE B. HAWKINS,Right Beside You
1994,EDIE BRICKELL,Good Times
1994,DEADEYE DICK,New Age Girl
1994,HUEY LEWIS AND THE NEWS,But It's Alright
1994,FUGEES,Nappy Heads
1994,DJ MIKO,What's Up
1994,R. KELLY,Your Body's Calling
1994,DES'REE,You Gotta Be
1994,JON SECADA,Whipped
1994,MEAT PUPPETS,Backwater
1994,USHER,Can U Get Wit It
1994,R. KELLY,Summer Bunnies
1994,PUBLIC ENEMY,Give It Up
1994,THE PUPPIES,Funky Y-2-C
1994,MAD LION,Take It Easy
1994,20 FINGERS,Short Dick Man
1994,INI KAMOZE,Here Comes The Hotstepper
1994,BLUR,Girls & Boys
1994,TIM McGRAW,Don't Take The Girl
1994,ARETHA FRANKLIN,Willing To Forgive
1994,LIVE,Selling The Drama
1994,QUEEN LATIFAH,Weekend Love
1994,LOVE SPIT LOVE,Am I Wrong
1994,RAPPIN' 4-TAY,Playaz Club
1994,4PM,Sukiyaki
1994,PATTI LABELLE,The Right Kinda Lover
1994,AL SKRATCH,I'll Take Her
1994,WHITEHEAD BROTHERS,Your Love Is A ...
1994,ZHANE,Sending My LOve
1994,JADE,5-4-3-2-1
1994,SHAI,"The Place Where You Belong (From ""Beverly Hills Cop III"")"
1994,JOE DIFFIE,Third Rock From The Sun
1994,INNER CIRCLE,Games People Play
1994,GLORIA ESTEFAN,Turn The Beat Around
1994,JOHN MICHAEL MONTGOMERY,Be My Baby Tonight
1994,DA YOUNGSTA'S,Hip Hip Ride
1994,KARYNN WHITE,Hungah
1994,BLACKGIRL,90s Girl
1994,TOAD THE WET SPROCKET,Fall Down
1994,PMD,I Saw It Cummin'
1994,BOYZ II MEN,I'll Make Love To You
1994,LISA LOEB & NINE STORIES,Stay (I Missed You)
1994,CHANGING FACES,Stroke You Up
1994,BABYFACE,When Can I See You
1994,JOHN MELLENCAMP with ME'SHELL NDEGEOCELLO,Wild Night
1994,LUTHER VANDROSS & MARIAH CAREY,Endless Love
1994,COOLIO,Fantastic Voyage
1994,ELTON JOHN,Can You Feel The Love Tonight
1994,SHERYL CROW,All I Wanna Do
1994,WARREN G,This D.J.
1994,ALL-4-ONE,I Swear
1994,ACE OF BASE,Don't Turn Around
1994,AALIYAH,At Your Best (You Are Love)
1994,COLLECTIVE SOUL,Shine
1994,69 BOYZ,Tootsee Roll
1994,IMMATURE,Never Lie
1994,DA BRAT,Funkdafied
1994,CRYSTAL WATERS,100% Pure Love
1994,JON SECADA,If You Go
1994,CRAIG MACK,Flava In Ya Ear
1994,AMY GRANT,Lucky One
1994,RICHARD MARX,The Way She Loves Me
1994,TONI BRAXTON,You Mean The World To Me
1994,JANET JACKSON,"Any Time, Any Place / And On And On"
1994,ICE CUBE featuring GEORGE CLINTON,Bop Gun (One Nation)
1994,SEAL,Prayer For The Dying
1994,MELISSA ETHERIDGE,Come To My Window
1994,GERALD LEVERT,I'd Give Anything
1994,AARON HALL,I Miss You
1994,MARIAH CAREY,Anytime You Need A Friend
1994,MC SAR & THE REAL McCOY,Another Night
1994,CANDLEBOX,Far Behind
1994,AALIYAH,Back And Forth
1994,AEROSMITH,Crazy
1994,PRINCE,Let It Go
1994,FOUR SEASONS,December 1963 (Oh What A Night)
1994,ELTON JOHN,Circle Of Life
1994,ANITA BAKER,Body & Soul
1994,NOTORIOUS B.I.G.,Juicy
1994,C+C MUSIC FACTORY,Do You Wanna Get Funky
1994,STEVE PERRY,You Better Wait
1994,HEAVY D AND THE BOYZ,Nuttin But Love
1994,AHMAD,Back In The Day
1994,ERASURE,Always
1994,MADONNA,I'll Remember
1994,PRETENDERS,I'll Stand By You
1994,TEVIN CAMPBELL,Always In My Heart
1994,ACE OF BASE,The Sign
1994,TERROR FABULOUS feat NADINE SUTHERLAND,Action
1994,WET WET WET,Love Is All Around
1994,NINE INCH NAILS,Closer
1994,MELISSA ETHERIDGE,I'm The Only Love
1994,SALT-N-PEPA,None Of Your Business
1994,BLACKSTREET,Booti Call
1994,TOKENS,The Lion Sleeps Tonight
1994,R. KELLY,Your Body's Calling
1994,PATRA,Romantic Call
1994,FUGEES,Nappy Heads
1994,MAZZY STAR,Fade Into You
1994,EDIE BRICKELL,Good Times
1994,SOPHIE B. HAWKINS,Right Beside You
1994,R. KELLY,Summer Bunnies
1994,PUBLIC ENEMY,Give It Up
1994,DEADEYE DICK,New Age Girl
1994,THE PUPPIES,Funky Y-2-C
1994,THE LADY OF RAGE,Afro Puffs
1994,BLUR,Girls & Boys
1994,DJ MIKO,What's Up
1994,MEAT PUPPETS,Backwater
1994,MAD LION,Take It Easy
1994,USHER,Can U Get Wit It
1994,DES'REE,You Gotta Be
1994,BONE THUGS-N-HARMONY,Thuggish Ruggish Bone
1994,HUEY LEWIS AND THE NEWS,But It's Alright
1994,TIM McGRAW,Don't Take The Girl
1994,JON SECADA,Whipped
1994,ARETHA FRANKLIN,Willing To Forgive
1994,PATTI LABELLE,The Right Kinda Lover
1994,SPIN DOCTORS,You Let Your Heart Go Too Fast
1994,WHITEHEAD BROTHERS,Your Love Is A ...
1994,ZHANE,Sending My LOve
1994,QUEEN LATIFAH,Weekend Love
1994,20 FINGERS,Short Dick Man
1994,LIVE,Selling The Drama
1994,SHAI,"The Place Where You Belong (From ""Beverly Hills Cop III"")"
1994,INNER CIRCLE,Games People Play
1994,JOHN MICHAEL MONTGOMERY,Be My Baby Tonight
1994,JOE DIFFIE,Third Rock From The Sun
1994,TOAD THE WET SPROCKET,Fall Down
1994,4PM,Sukiyaki
1994,CECE PENISTON,I'm Not Over You
1994,LOVE SPIT LOVE,Am I Wrong
1994,DAVID BALL,Thinkin' Problem
1994,OUTKAST,Southernplayalisticadillacmuzik
1994,BLACKGIRL,90s Girl
1994,PMD,I Saw It Cummin'
1994,INI KAMOZE,Here Comes The Hotstepper
1994,BONNIE RAITT,You
1994,MIRANDA,Your Love Is So Divine
1994,CELINE DION,Think Twice
1994,BOYZ II MEN,I'll Make Love To You
1994,LISA LOEB & NINE STORIES,Stay (I Missed You)
1994,JOHN MELLENCAMP with ME'SHELL NDEGEOCELLO,Wild Night
1994,BABYFACE,When Can I See You
1994,CHANGING FACES,Stroke You Up
1994,COOLIO,Fantastic Voyage
1994,ELTON JOHN,Can You Feel The Love Tonight
1994,ALL-4-ONE,I Swear
1994,WARREN G,This D.J.
1994,ACE OF BASE,Don't Turn Around
1994,DA BRAT,Funkdafied
1994,COLLECTIVE SOUL,Shine
1994,SHERYL CROW,All I Wanna Do
1994,JON SECADA,If You Go
1994,JANET JACKSON,"Any Time, Any Place / And On And On"
1994,IMMATURE,Never Lie
1994,AARON HALL,I Miss You
1994,CRYSTAL WATERS,100% Pure Love
1994,69 BOYZ,Tootsee Roll
1994,AALIYAH,Back And Forth
1994,AALIYAH,At Your Best (You Are Love)
1994,MARIAH CAREY,Anytime You Need A Friend
1994,TONI BRAXTON,You Mean The World To Me
1994,RICHARD MARX,The Way She Loves Me
1994,MELISSA ETHERIDGE,Come To My Window
1994,SEAL,Prayer For The Dying
1994,AMY GRANT,Lucky One
1994,ICE CUBE featuring GEORGE CLINTON,Bop Gun (One Nation)
1994,CRAIG MACK,Flava In Ya Ear
1994,AEROSMITH,Crazy
1994,LUTHER VANDROSS & MARIAH CAREY,Endless Love
1994,STEVE PERRY,You Better Wait
1994,GERALD LEVERT,I'd Give Anything
1994,CANDLEBOX,Far Behind
1994,ERASURE,Always
1994,AHMAD,Back In The Day
1994,TEVIN CAMPBELL,Always In My Heart
1994,PRINCE,Let It Go
1994,MADONNA,I'll Remember
1994,C+C MUSIC FACTORY,Do You Wanna Get Funky
1994,HEAVY D AND THE BOYZ,Nuttin But Love
1994,MC SAR & THE REAL McCOY,Another Night
1994,ELTON JOHN,Circle Of Life
1994,ACE OF BASE,The Sign
1994,TERROR FABULOUS feat NADINE SUTHERLAND,Action
1994,WET WET WET,Love Is All Around
1994,FOUR SEASONS,December 1963 (Oh What A Night)
1994,ANITA BAKER,Body & Soul
1994,NOTORIOUS B.I.G.,Juicy
1994,R. KELLY,Your Body's Calling
1994,PRETENDERS,I'll Stand By You
1994,NINE INCH NAILS,Closer
1994,PUBLIC ENEMY,Give It Up
1994,BLACKSTREET,Booti Call
1994,PATRA,Romantic Call
1994,MELISSA ETHERIDGE,I'm The Only Love
1994,R. KELLY,Summer Bunnies
1994,TOKENS,The Lion Sleeps Tonight
1994,FUGEES,Nappy Heads
1994,EDIE BRICKELL,Good Times
1994,THE LADY OF RAGE,Afro Puffs
1994,MEAT PUPPETS,Backwater
1994,SALT-N-PEPA,None Of Your Business
1994,BLUR,Girls & Boys
1994,THE PUPPIES,Funky Y-2-C
1994,DJ MIKO,What's Up
1994,ARETHA FRANKLIN,Willing To Forgive
1994,ZHANE,Sending My LOve
1994,SPIN DOCTORS,You Let Your Heart Go Too Fast
1994,SOPHIE B. HAWKINS,Right Beside You
1994,MAZZY STAR,Fade Into You
1994,TIM McGRAW,Don't Take The Girl
1994,DEADEYE DICK,New Age Girl
1994,HUEY LEWIS AND THE NEWS,But It's Alright
1994,MAD LION,Take It Easy
1994,SHAI,"The Place Where You Belong (From ""Beverly Hills Cop III"")"
1994,PATTI LABELLE,The Right Kinda Lover
1994,LIVE,Selling The Drama
1994,TOAD THE WET SPROCKET,Fall Down
1994,BLACKGIRL,90s Girl
1994,QUEEN LATIFAH,Weekend Love
1994,WHITEHEAD BROTHERS,Your Love Is A ...
1994,USHER,Can U Get Wit It
1994,INNER CIRCLE,Games People Play
1994,20 FINGERS,Short Dick Man
1994,OUTKAST,Southernplayalisticadillacmuzik
1994,DES'REE,You Gotta Be
1994,JOHN MICHAEL MONTGOMERY,Be My Baby Tonight
1994,PMD,I Saw It Cummin'
1994,MIRANDA,Your Love Is So Divine
1994,CECE PENISTON,I'm Not Over You
1994,DAVID BALL,Thinkin' Problem
1994,LOVE SPIT LOVE,Am I Wrong
1994,BONNIE RAITT,You
1994,CELINE DION,Think Twice
1994,SARAH McLACHLAN,Possession
1994,ROLLING STONES,Love Is Strong
1994,BIG MOUNTAIN,Sweet Sensual Love
1994,JOE DIFFIE,Third Rock From The Sun
1994,CRASH TEST DUMMIES,Afternoons & Coffee Spoons
1994,BOYZ II MEN,I'll Make Love To You
1994,LISA LOEB & NINE STORIES,Stay (I Missed You)
1994,JOHN MELLENCAMP with ME'SHELL NDEGEOCELLO,Wild Night
1994,COOLIO,Fantastic Voyage
1994,ELTON JOHN,Can You Feel The Love Tonight
1994,ALL-4-ONE,I Swear
1994,CHANGING FACES,Stroke You Up
1994,BABYFACE,When Can I See You
1994,DA BRAT,Funkdafied
1994,ACE OF BASE,Don't Turn Around
1994,WARREN G,This D.J.
1994,COLLECTIVE SOUL,Shine
1994,JON SECADA,If You Go
1994,JANET JACKSON,"Any Time, Any Place / And On And On"
1994,AARON HALL,I Miss You
1994,AALIYAH,Back And Forth
1994,TONI BRAXTON,You Mean The World To Me
1994,MARIAH CAREY,Anytime You Need A Friend
1994,SHERYL CROW,All I Wanna Do
1994,RICHARD MARX,The Way She Loves Me
1994,CRYSTAL WATERS,100% Pure Love
1994,AEROSMITH,Crazy
1994,IMMATURE,Never Lie
1994,69 BOYZ,Tootsee Roll
1994,SEAL,Prayer For The Dying
1994,TEVIN CAMPBELL,Always In My Heart
1994,AHMAD,Back In The Day
1994,MELISSA ETHERIDGE,Come To My Window
1994,GERALD LEVERT,I'd Give Anything
1994,STEVE PERRY,You Better Wait
1994,MADONNA,I'll Remember
1994,WARREN G & NATE DOGG,Regulate
1994,ICE CUBE featuring GEORGE CLINTON,Bop Gun (One Nation)
1994,ERASURE,Always
1994,AMY GRANT,Lucky One
1994,CRAIG MACK,Flava In Ya Ear
1994,CANDLEBOX,Far Behind
1994,R. KELLY,Your Body's Calling
1994,ACE OF BASE,The Sign
1994,HEAVY D AND THE BOYZ,Nuttin But Love
1994,C+C MUSIC FACTORY,Do You Wanna Get Funky
1994,PUBLIC ENEMY,Give It Up
1994,TERROR FABULOUS feat NADINE SUTHERLAND,Action
1994,PRINCE,Let It Go
1994,BLACKSTREET,Booti Call
1994,WET WET WET,Love Is All Around
1994,JOSHUA KADISON,Beautiful In My Eyes
1994,BIG MOUNTAIN,Baby I Love Your Way
1994,NOTORIOUS B.I.G.,Juicy
1994,FOUR SEASONS,December 1963 (Oh What A Night)
1994,TOKENS,The Lion Sleeps Tonight
1994,ANITA BAKER,Body & Soul
1994,MC SAR & THE REAL McCOY,Another Night
1994,ELTON JOHN,Circle Of Life
1994,R. KELLY,Summer Bunnies
1994,NINE INCH NAILS,Closer
1994,FUGEES,Nappy Heads
1994,PATRA,Romantic Call
1994,PRETENDERS,I'll Stand By You
1994,TIM McGRAW,Don't Take The Girl
1994,SPIN DOCTORS,You Let Your Heart Go Too Fast
1994,THE PUPPIES,Funky Y-2-C
1994,ARETHA FRANKLIN,Willing To Forgive
1994,BLUR,Girls & Boys
1994,MELISSA ETHERIDGE,I'm The Only Love
1994,EDIE BRICKELL,Good Times
1994,SHAI,"The Place Where You Belong (From ""Beverly Hills Cop III"")"
1994,THE LADY OF RAGE,Afro Puffs
1994,AALIYAH,At Your Best (You Are Love)
1994,MEAT PUPPETS,Backwater
1994,LIVE,Selling The Drama
1994,SALT-N-PEPA,None Of Your Business
1994,ZHANE,Sending My LOve
1994,TOAD THE WET SPROCKET,Fall Down
1994,PATTI LABELLE,The Right Kinda Lover
1994,WHITEHEAD BROTHERS,Your Love Is A ...
1994,DJ MIKO,What's Up
1994,DAVID BALL,Thinkin' Problem
1994,BLACKGIRL,90s Girl
1994,SOPHIE B. HAWKINS,Right Beside You
1994,QUEEN LATIFAH,Weekend Love
1994,DEADEYE DICK,New Age Girl
1994,JOHN MICHAEL MONTGOMERY,Be My Baby Tonight
1994,HUEY LEWIS AND THE NEWS,But It's Alright
1994,OUTKAST,Southernplayalisticadillacmuzik
1994,MIRANDA,Your Love Is So Divine
1994,MAD LION,Take It Easy
1994,INNER CIRCLE,Games People Play
1994,CECE PENISTON,I'm Not Over You
1994,DES'REE,You Gotta Be
1994,ROLLING STONES,Love Is Strong
1994,MAZZY STAR,Fade Into You
1994,CRASH TEST DUMMIES,Afternoons & Coffee Spoons
1994,USHER,Can U Get Wit It
1994,CELINE DION,Think Twice
1994,CAUSE-N-EFFECT,It's Over Now
1994,BIG MOUNTAIN,Sweet Sensual Love
1994,BONNIE RAITT,You
1994,CELINE DION,Misled
1994,SARAH McLACHLAN,Possession
1994,BOYZ II MEN,I'll Make Love To You
1994,LISA LOEB & NINE STORIES,Stay (I Missed You)
1994,COOLIO,Fantastic Voyage
1994,JOHN MELLENCAMP with ME'SHELL NDEGEOCELLO,Wild Night
1994,ALL-4-ONE,I Swear
1994,ELTON JOHN,Can You Feel The Love Tonight
1994,ACE OF BASE,Don't Turn Around
1994,DA BRAT,Funkdafied
1994,BABYFACE,When Can I See You
1994,CHANGING FACES,Stroke You Up
1994,WARREN G,This D.J.
1994,COLLECTIVE SOUL,Shine
1994,JANET JACKSON,"Any Time, Any Place / And On And On"
1994,JON SECADA,If You Go
1994,AALIYAH,Back And Forth
1994,AARON HALL,I Miss You
1994,TONI BRAXTON,You Mean The World To Me
1994,MARIAH CAREY,Anytime You Need A Friend
1994,WARREN G & NATE DOGG,Regulate
1994,RICHARD MARX,The Way She Loves Me
1994,AEROSMITH,Crazy
1994,SEAL,Prayer For The Dying
1994,MADONNA,I'll Remember
1994,TEVIN CAMPBELL,Always In My Heart
1994,CRYSTAL WATERS,100% Pure Love
1994,ERASURE,Always
1994,69 BOYZ,Tootsee Roll
1994,MELISSA ETHERIDGE,Come To My Window
1994,AHMAD,Back In The Day
1994,STEVE PERRY,You Better Wait
1994,IMMATURE,Never Lie
1994,ACE OF BASE,The Sign
1994,GERALD LEVERT,I'd Give Anything
1994,BIG MOUNTAIN,Baby I Love Your Way
1994,R. KELLY,Your Body's Calling
1994,ICE CUBE featuring GEORGE CLINTON,Bop Gun (One Nation)
1994,PUBLIC ENEMY,Give It Up
1994,PRINCE,Let It Go
1994,SHERYL CROW,All I Wanna Do
1994,AMY GRANT,Lucky One
1994,C+C MUSIC FACTORY,Do You Wanna Get Funky
1994,HEAVY D AND THE BOYZ,Nuttin But Love
1994,TERROR FABULOUS feat NADINE SUTHERLAND,Action
1994,CRAIG MACK,Flava In Ya Ear
1994,BLACKSTREET,Booti Call
1994,JOSHUA KADISON,Beautiful In My Eyes
1994,WET WET WET,Love Is All Around
1994,ENIGMA,Return To Innocence
1994,THE ARTIST,The Most Beautiful Girl In The World
1994,THE PUPPIES,Funky Y-2-C
1994,SPIN DOCTORS,You Let Your Heart Go Too Fast
1994,ARETHA FRANKLIN,Willing To Forgive
1994,SHAI,"The Place Where You Belong (From ""Beverly Hills Cop III"")"
1994,FUGEES,Nappy Heads
1994,PATRA,Romantic Call
1994,TOKENS,The Lion Sleeps Tonight
1994,TIM McGRAW,Don't Take The Girl
1994,CANDLEBOX,Far Behind
1994,BLUR,Girls & Boys
1994,PRETENDERS,I'll Stand By You
1994,NINE INCH NAILS,Closer
1994,NOTORIOUS B.I.G.,Juicy
1994,TOAD THE WET SPROCKET,Fall Down
1994,FOUR SEASONS,December 1963 (Oh What A Night)
1994,THE LADY OF RAGE,Afro Puffs
1994,DJ MIKO,What's Up
1994,SALT-N-PEPA,None Of Your Business
1994,ZHANE,Sending My LOve
1994,R. KELLY,Summer Bunnies
1994,LIVE,Selling The Drama
1994,MELISSA ETHERIDGE,I'm The Only Love
1994,MEAT PUPPETS,Backwater
1994,PATTI LABELLE,The Right Kinda Lover
1994,BLACKGIRL,90s Girl
1994,QUEEN LATIFAH,Weekend Love
1994,DAVID BALL,Thinkin' Problem
1994,MC SAR & THE REAL McCOY,Another Night
1994,OUTKAST,Southernplayalisticadillacmuzik
1994,EDIE BRICKELL,Good Times
1994,CECE PENISTON,I'm Not Over You
1994,MAD LION,Take It Easy
1994,JOHN MICHAEL MONTGOMERY,Be My Baby Tonight
1994,CRASH TEST DUMMIES,Afternoons & Coffee Spoons
1994,WHITEHEAD BROTHERS,Your Love Is A ...
1994,ELTON JOHN,Circle Of Life
1994,MIRANDA,Your Love Is So Divine
1994,BIG MOUNTAIN,Sweet Sensual Love
1994,CAUSE-N-EFFECT,It's Over Now
1994,DEADEYE DICK,New Age Girl
1994,SOPHIE B. HAWKINS,Right Beside You
1994,HUEY LEWIS AND THE NEWS,But It's Alright
1994,CELINE DION,Misled
1994,HOUSE OF PAIN,On Point
1994,BONNIE RAITT,You
1994,CELINE DION,Think Twice
1994,ROLLING STONES,Love Is Strong
1994,SARAH McLACHLAN,Possession
1994,RAYVON,No Guns No Murder
1994,ATLANTIC STARR,I'll Remember You
1994,KEITH SWEAT,When I Give My Love
1994,LISA LOEB & NINE STORIES,Stay (I Missed You)
